cites_count.currentYear,cites_count.L5Y.mean,cites_count.L5Y.median,cites_count.L5Y.std,cites_count.speed.mean,cites_count.speed.median,cites_count.speed.std,cites_count.acc.mean,cites_count.acc.median,cites_count.acc.std,cites_publication.currentYear,publications.currentYear,publications.L5Y.mean,publications.L5Y.median,publications.L5Y.std,publications.speed.mean,publications.speed.median,publications.speed.std,publications.acc.mean,publications.acc.median,publications.acc.std,authors_total.currentYear,authors_total.L5Y.mean,authors_total.L5Y.median,authors_total.L5Y.std,authors_total.speed.mean,authors_total.speed.median,authors_total.speed.std,authors_total.acc.mean,authors_total.acc.median,authors_total.acc.std,countries_count.currentYear,countries_count.L5Y.mean,countries_count.L5Y.median,countries_count.L5Y.std,countries_count.speed.mean,countries_count.speed.median,countries_count.speed.std,countries_count.acc.mean,countries_count.acc.median,countries_count.acc.std,countries_total.currentYear,countries_total.L5Y.mean,countries_total.L5Y.median,countries_total.L5Y.std,countries_total.speed.mean,countries_total.speed.median,countries_total.speed.std,countries_total.acc.mean,countries_total.acc.median,countries_total.acc.std,articles_count.currentYear,articles_count.L5Y.mean,articles_count.L5Y.median,articles_count.L5Y.std,articles_count.speed.mean,articles_count.speed.median,articles_count.speed.std,articles_count.acc.mean,articles_count.acc.median,articles_count.acc.std,conf_count.currentYear,conf_count.L5Y.mean,conf_count.L5Y.median,conf_count.L5Y.std,conf_count.speed.mean,conf_count.speed.median,conf_count.speed.std,conf_count.acc.mean,conf_count.acc.median,conf_count.acc.std,field_count.currentYear,field_count.L5Y.mean,field_count.L5Y.median,field_count.L5Y.std,field_count.speed.mean,field_count.speed.median,field_count.speed.std,field_count.acc.mean,field_count.acc.median,field_count.acc.std,field_total.currentYear,field_total.L5Y.mean,field_total.L5Y.median,field_total.L5Y.std,field_total.speed.mean,field_total.speed.median,field_total.speed.std,field_total.acc.mean,field_total.acc.median,field_total.acc.std,access_open_count.currentYear,access_open_count.L5Y.mean,access_open_count.L5Y.median,access_open_count.L5Y.std,access_open_count.speed.mean,access_open_count.speed.median,access_open_count.speed.std,access_open_count.acc.mean,access_open_count.acc.median,access_open_count.acc.std,access_closed_count.currentYear,access_closed_count.L5Y.mean,access_closed_count.L5Y.median,access_closed_count.L5Y.std,access_closed_count.speed.mean,access_closed_count.speed.median,access_closed_count.speed.std,access_closed_count.acc.mean,access_closed_count.acc.median,access_closed_count.acc.std,sponsor_total.currentYear,sponsor_total.L5Y.mean,sponsor_total.L5Y.median,sponsor_total.L5Y.std,sponsor_total.speed.mean,sponsor_total.speed.median,sponsor_total.speed.std,sponsor_total.acc.mean,sponsor_total.acc.median,sponsor_total.acc.std,class
4348,133364.8333,131819,102557.122,53481.2,55207,8221.050523,7357.75,5294.5,7378.655721,0.843289,5156,8395.333333,9035.5,1595.337665,934.2,225,1719.326525,1125.75,207,1872.656291,3159,5329.666667,5599,1286.99583,1506.4,1478,956.04775,1161.75,1149.5,581.99506,147,142.666667,144,11.843423,8.8,9,5.761944,7,7.5,2.44949,13741,20727.16667,21811.5,3688.109837,3443.8,2045,3683.530738,2298.75,504.5,3774.05762,4105,5965.666667,6371.5,919.565695,527.4,89,1000.856783,629,106.5,1117.322693,391,1181.833333,1324,390.000214,223,58,401.696403,248.75,49.5,422.862763,28,28,28,0,0,0,0,0,0,0,9452,14976.5,16077.5,2736.359169,1652,305,3046.595723,1861.75,224.5,3341.859799,1482,2611.5,2802.5,587.199029,410.4,195,490.73394,432,317,442.082195,4165,5806.166667,6022.5,832.658974,621,199,944.01483,715.25,291,938.864341,3002,3059.166667,3170,767.970681,528.2,551,473.679955,725,663,273.754148,0
8762,201826.6667,207311.5,147871.6046,73476.6,88356,25795.67612,22912.75,17878.5,24825.58126,0.714274,12267,16524.83333,17114.5,2170.162705,1575.2,364,2554.005814,1486.75,264.5,2574.316009,2954,5065.166667,5321,1257.401991,1428.2,1505,893.708957,1174.5,1070,542.680692,163,168.5,164.5,12.469964,12,14,9.407444,12.25,12.5,7.632169,31186,40199,41464,5579.885268,5086.8,3020,5896.249248,5189.5,3396,4828.090409,9129,11420.83333,11756.5,1168.993998,863.6,238,1399.551464,873.75,308.5,1281.565026,1322,1707.666667,1689,270.147861,237,180,269.770273,235,135.5,284.409329,28,28,28,0,0,0,0,0,0,0,19044,25737.16667,26577,3404.518728,2456.6,455,4106.014588,2393,654.5,3877.139753,3237,4405.333333,4655,627.235735,492.4,192,578.681951,378.5,92,639.861183,8563,10302.83333,10365,1010.978618,924.8,151,1332.816454,777,554.5,926.922866,2795,2611.333333,2476,823.14049,682.4,769,506.123305,281.75,228.5,199.496658,0
3972,88125.16667,95977.5,62144.38719,31222,27620,11105.91237,9836,10065.5,8895.199792,0.693799,5725,7721.333333,8079.5,1018.472713,796.4,363,1062.782574,644.5,72,1177.64808,3118,5693.666667,5986.5,1380.967873,1365.6,1086,1130.589802,1201,896,866.691795,146,142.166667,144.5,5.269409,2.8,1,3.49285,4.5,4.5,4.041452,17226,22847.83333,23535.5,3245.198818,3330.4,2002,2840.342814,2271.25,959.5,2997.490881,4412,5480.833333,5666,584.808145,539,309,602.644589,415,135.5,589.842352,521,745.333333,768,135.334647,77.6,90,62.970628,94,90,29.051678,28,28,28,0,0,0,0,0,0,0,9948,13244.66667,13807,1720.350623,1447,765,1851.814381,1196.25,317.5,1851.944631,2389,2900.333333,3022,428.123658,378.2,416,344.064965,330.75,233.5,380.040678,3811,4862.333333,5085.5,526.234802,376.8,163,534.751531,318.25,83,498.973864,2235,2169.166667,2119.5,686.564612,612.4,390,415.07144,243.25,171,258.000485,0
5677,122254.1667,136491,81101.84065,40509.2,46365,17874.47556,14297.75,15426,5915.798079,0.596637,9515,12034.5,12150.5,1528.261594,1415,807,1788.358465,1335,747,1337.024059,4186,5483.5,5172,1355.106158,1330.2,1296,1288.559739,1236.25,1004.5,634.871312,138,132.833333,135,16.191562,14.6,15,8.763561,8.5,7,8.386497,19912,23932,23465.5,3590.163785,3613.8,2757,3528.720547,2934.75,2025,2170.268858,8063,9728.5,9936,1014.497265,936.6,528,1117.328868,817.25,501,970.803576,594,1331.5,1381,394.102905,363.4,263,442.401175,339.5,212,336.481302,28,28,28,0,0,0,0,0,0,0,16934,20794.5,20882,2615.003461,2600.8,1252,2967.547253,2066,1393.5,2159.263918,2432,2792.666667,2730,561.566974,505.4,514,363.251015,489.5,375,297.425061,6950,8202.166667,8258,793.841147,938.2,519,922.345217,685,648,534.110476,2397,2244.333333,2340.5,627.341268,610.2,693,395.654774,574,579.5,390.979113,0
4016,90893.66667,99374,63547.47544,33059,29512,9591.804731,12740.5,12730.5,4612.224518,0.710294,5654,7342.333333,7545.5,931.758481,777.4,343,1045.251309,616.75,72.5,1119.795629,1845,4365,4362.5,1479.121631,1397.4,1416,946.605937,1485.5,1442.5,743.56282,150,152,152.5,8.438009,8.6,8,5.458938,7.5,8.5,4.654747,15829,20967.66667,21950.5,3436.653585,3113.2,2562,3297.004959,2844.75,1843,3210.173658,4215,4980.833333,5108,429.499903,374.2,232,485.292901,344,172.5,439.47772,615,839.166667,851,144.143563,145.4,70,144.271619,119.75,64.5,148.331554,28,28,28,0,0,0,0,0,0,0,8999,11557.33333,11875,1436.52451,1257.4,749,1640.727064,1135.5,445,1516.961107,2546,2893.166667,2873.5,422.200624,388.4,270,301.028736,296.75,224,284.396876,3512,4466.833333,4617,478.960298,369.6,138,540.013704,336,90.5,523.560248,2637,2405.666667,2319,793.112266,697.4,544,523.912493,447.5,317.5,383.812888,0
5905,148565.6667,147687,110362.02,56628,61558,11159.95367,11207,8374,10792.24382,0.73702,8012,11265.66667,11740,1628.406297,1149.6,319,1832.032014,1189,258,1962.862366,3941,5444.333333,5147,1298.642933,1300.2,945,1340.407662,1004.75,713.5,923.632458,135,147.5,145.5,13.049904,12.8,10,11.031772,9.25,5.5,8.539126,19269,25592.66667,25777,4147.454239,3841.2,1934,4285.576472,2574.5,241,4699.106192,6173,8109.333333,8364.5,976.71422,736.4,315,1117.319247,645.75,84,1177.809655,689,951,991,131.605471,91,47,121.043381,102.25,55.5,103.125732,28,28,28,0,0,0,0,0,0,0,13072,18057.33333,18766,2499.752601,1827.2,544,2802.527377,1753.75,324,3026.740532,1799,2832.5,2983,555.318197,427.6,340,424.695538,349.5,247.5,316.169259,5156,6430.333333,6594.5,675.988363,628.2,251,787.689469,473.75,193.5,694.023715,2639,2468.5,2512.5,479.041021,392,327,244.546519,278.5,267,116.746163,0
3965,93249.83333,94753.5,69335.20348,34248,42747,13020.01077,11775,8862,13779.16763,0.675699,5868,8092,8400.5,1108.580534,742.6,133,1246.959221,849.25,266.5,1341.969045,2813,5179.333333,5406,1342.276375,1476.8,1345,1029.196143,1232.75,1149,636.820422,150,151,154,13.827509,10,11,7.874008,8,8.5,3.91578,15475,21690.83333,22812,3389.236989,2922.4,1672,3557.509002,2487.25,946.5,3627.548058,4632,5880.166667,6102.5,625.564518,436.6,216,669.789743,517.25,169.5,728.646405,515,730.833333,751.5,126.297136,128.6,84,97.107157,71,25.5,107.017133,28,28,28,0,0,0,0,0,0,0,9837,13463.16667,14040.5,1808.36251,1299,442,1980.900679,1358.5,351,2167.324849,1623,2284.666667,2445,366.417612,303.4,160,322.605487,283.5,211.5,301.131754,4023,5053.666667,5218,522.805381,408.6,181,586.800903,388.5,129.5,591.474147,2687,2179.166667,2087.5,379.185135,329.6,389,242.34232,298.5,325.5,199.673901,0
4520,105573,113085,73799.33506,37649,36290,10737.10161,11683,12374.5,5072.379915,0.786361,5748,7650.166667,7867,979.328835,684.4,176,1116.683617,868.5,384.5,1169.779039,4015,5509.333333,5295,1251.458296,1295,1027,1256.807264,1005.5,658,882.200469,131,134.666667,139,16.943042,12.4,18,10.714476,10.5,11,7.72442,13904,17645.33333,17233,3061.763261,2803.6,1985,2859.983269,2484.75,1394,2801.112681,4479,5527,5660,558.755045,432.2,172,625.01736,397.25,60.5,695.482267,498,651.166667,659,87.588622,73.8,33,89.289977,92,69,76.88086,28,28,28,0,0,0,0,0,0,0,9360,12452.83333,12760.5,1593.833795,1133.4,259,1847.758453,1268.5,375,1932.301995,1144,1785.166667,1909,364.146353,296.6,186,284.636259,253.25,150.5,223.546229,3681,4483.666667,4627,414.797621,351,178,394.645411,273,65,430.885135,2240,2368.833333,2337.5,801.992872,654.4,576,476.958384,530.75,560.5,388.034685,0
2739,69509,75646,48816.53691,25700.6,25891,7233.251848,10305.5,10855.5,3763.721075,0.52989,5169,7696.333333,8183.5,1245.812131,772,207,1372.273296,812.25,68,1529.858899,2953,5075,5370.5,1285.491812,1538,1512,911.409074,1120.5,1059,563.42376,140,142.166667,145.5,17.10458,13,11,8.746428,11.5,11,10.246951,11359,17524,18703,3405.676203,2737.2,1629,3645.528247,2791.25,1298,3700.384248,4309,5986,6265.5,834.23354,533,128,947.533113,620,157,984.866488,363,875.5,937.5,269.883493,159.4,80,195.47583,160.5,81.5,170.596014,28,28,28,0,0,0,0,0,0,0,8992,13165.16667,13872.5,2056.522834,1212.8,208,2321.853505,1335.75,76,2547.583348,1557,2391.666667,2596,425.417755,289.4,75,432.244491,324.25,123,482.204227,3625,4860.166667,5037.5,630.728283,497,139,645.478117,477.5,211.5,691.879806,2196,1910.166667,1954.5,339.645354,300,289,207.352357,317,312.5,114.667636,0
3144,86653.5,95936.5,61089.04794,30993.4,26550,11223.46635,12442.5,12540,8018.236818,0.450623,6977,9466.333333,9772.5,1284.103059,940,283,1480.497045,963.5,219,1558.79045,4078,4816.833333,4938,2158.923845,1866.4,1792,1106.482399,1290.5,1157.5,894.547372,147,144.833333,148,11.872938,8,9,4.636809,4.75,5.5,3.40343,15742,20185.16667,20293,4214.009987,3868.6,2737,3352.35899,2952.75,1777.5,3564.04577,5993,7823.166667,8065.5,953.495761,687.4,275,1065.696627,808.75,288,1152.786298,386,820.5,892,215.909009,133.2,46,216.727248,141.75,32.5,221.540628,28,28,28,0,0,0,0,0,0,0,12206,16179.33333,16650.5,2088.205705,1608.4,714,2414.318807,1819,801,2355.192278,1839,2463.333333,2566.5,414.996707,366.2,237,362.464757,343.75,194,385.608934,4220,5346.166667,5510,561.048809,393.6,139,621.255825,390.5,160.5,569.335578,3144,2613.666667,2717,479.651818,403.6,284,342.134915,502.75,526,347.00084,0
1314,33106.33333,35890,22694.21113,11354.2,12441,4489.217048,3738.5,3619.5,2336.822986,0.693404,1895,2522.833333,2588.5,339.748976,277.2,133,396.03813,267.5,88.5,370.474021,2810,4084.666667,4342,1803.899739,2021,2010,809.416765,888.5,679.5,650.894001,76,74.833333,74,5.382069,8,10,4.743416,5,5,2.94392,6062,8143.166667,8632.5,2277.143774,2392.6,2193,1407.530213,1387.75,1087,1258.232457,1526,1809.5,1833.5,193.180486,192.6,103,215.126242,161.75,137,155.921722,244,533.333333,579.5,143.515388,88.2,42,130.737141,90,32,125.955018,26,26.333333,26,0.516398,0.2,0,0.447214,0.5,0.5,0.57735,3686,4714.333333,4788,589.73949,519.8,234,680.591067,436,145.5,631.775804,327,390.833333,412.5,87.029688,77.2,88,58.933861,60.5,53,50.494224,1711,2157.333333,2202,237.875317,209,74,281.50222,172,55.5,255.21886,1124,909,948.5,475.775157,346.6,356,186.896495,115,70.5,146.335232,0
645,10999,11142.5,7668.454994,3837.2,3666,2662.086719,4566.75,4913,1611.667951,0.673981,957,1514,1587,286.381564,236.4,119,304.369512,271.25,146,334.991915,265,416.833333,421,84.407148,87.6,50,96.877758,66.75,48,65.382847,87,94.166667,81.5,26.36222,21,5,24.939928,34.5,43,22.293497,1861,2867.666667,2692.5,753.005091,757.8,528,817.956723,692.5,508.5,656.492955,790,1012.666667,1047.5,126.86791,133.4,107,132.914634,139.5,101,117.684607,52,209.833333,241,87.052666,69,68,37.054015,38,36,7.702813,25,25.5,25,1.224745,1.2,1,0.83666,1.25,1.5,0.957427,1585,2410.166667,2495.5,423.610867,332,103,469.667968,377,190.5,501.236471,337,319,300.5,96.742958,80.6,97,60.6325,35.75,27,19.568257,703,1223.666667,1291.5,263.157494,211.8,140,192.128082,123.5,40,194.611579,175,158.333333,145,63.212868,53,77,39.210968,23.5,10.5,32.664966,0
5872,118445,124782.5,84085.58462,42980.4,42068,10551.56312,11841.25,10490,5829.02361,0.690336,8506,10170.33333,10137,1115.838818,1066.8,553,1207.377613,727.25,214,1144.742293,3001,5130.5,5381.5,1335.243611,1650.6,1550,852.099642,1092,923.5,532.789514,157,157,158.5,6.324555,6.2,3,6.058052,6.25,5,6.751543,22238,26836.16667,27188,4086.014215,3954,3046,3516.344195,2996.25,2108.5,3113.87651,6556,7323.833333,7256,633.180043,642.6,352,639.214987,420.75,227.5,499.48999,908,990.166667,953.5,121.632918,124.4,89,99.102472,70,48.5,56.762664,28,28,28,0,0,0,0,0,0,0,13969,16612.16667,16498,1849.618384,1787.8,966,1965.424178,1194.25,384.5,1842.410807,2616,3141,3181.5,394.045175,378.6,207,368.080562,284.25,133.5,379.887154,6293,6812.166667,6646.5,540.890901,554.6,379,536.39286,390.5,329.5,311.540795,1824,1842,1875,495.675297,622.4,627,255.481506,338.75,265,223.074539,0
1124,33250.66667,33642.5,25083.88255,12935.2,13650,2377.232151,2553.25,1811.5,2343.338413,0.442346,2541,3755.333333,4001.5,599.055479,369.4,88,653.629712,406.5,76.5,695.544151,634,981.666667,1042.5,172.947005,108.2,61,151.587269,106.25,45.5,139.826976,70,69.5,69,5.576737,5.6,5,3.781534,4.5,5,3.696846,3755,5236.333333,5520.5,747.097495,499.8,127,833.613639,520.5,80.5,916.831682,1944,2554.833333,2671,309.115782,212.8,65,348.987392,225.5,53.5,363.248767,427,1000.833333,1106.5,291.990011,168.4,69,222.116636,138.5,25.5,238.509958,28,27.166667,27.5,0.983192,1.2,1,0.83666,1.25,1.5,0.957427,5190,7368,7790.5,1098.671197,729,255,1177.563799,855.75,253,1261.526423,448,569,597,95.454701,82,68,81.630264,75.5,40.5,87.218117,2288,3220.666667,3410,458.595537,279.6,76,486.260013,278,33,512.268159,1586,1740.666667,1681,549.932238,468.4,464,262.903594,275.25,214.5,276.779545,0
5136,130037.8333,131418.5,96765.92914,48912,53272,12731.95906,14375,12583,4362.340733,0.779244,6591,8978.333333,9298,1204.818437,815.4,201,1389.686403,857.25,164.5,1494.747108,3950,5117.333333,4702,1350.602039,1304,1048,1153.283356,831.5,496.5,988.286902,137,155.5,156.5,12.340989,12,9,5.338539,3.25,3,3.304038,16891,21144,20750,3384.605088,3324.2,2247,3292.122674,1971.25,457.5,3314.527153,5033,6493,6717,746.362378,554.2,214,883.023895,582.5,205.5,814.777066,558,860.166667,890.5,154.488079,114.4,82,118.677294,99.5,75.5,96.403665,28,28,28,0,0,0,0,0,0,0,10989,14844.33333,15310,1964.938744,1392.4,464,2292.92876,1464.5,346,2373.040876,1986,2943.5,3152,513.740693,392,261,483.413384,364.5,128.5,544.949233,4807,5643.666667,5694,478.142517,472.8,320,543.747368,380,179,493.296395,2322,2173.333333,2259,421.668432,372,400,238.054616,239,263,159.302647,0
5504,108919,120531,74871.32834,35901.4,35070,20184.64961,17454,17897.5,11884.27131,0.700076,7862,9885.166667,9944.5,1145.115438,942.4,457,1311.768387,921.25,323.5,1326.166499,2817,4982.333333,5289,1287.659997,1523,1468,969.281693,1095,1039,653.201857,151,157,159,11.189281,14,13,7.681146,9.25,9,4.573474,19626,25539.33333,26392,3976.626544,3527.8,2604,3822.506926,2925,1188,4182.862098,5914,6955,6999,617.104853,559.8,238,710.853501,435,149,658.708332,845,979.666667,940,122.217293,111.2,58,117.214334,120.5,88,96.807369,28,28,28,0,0,0,0,0,0,0,12886,16032.16667,16094.5,1789.723042,1520.4,790,2088.494147,1362.5,415,2045.152073,2283,2895.166667,2956.5,384.535781,346.6,179,393.830293,281.5,81.5,427.330083,6103,6949.5,6927,552.065848,546.4,327,568.264287,436.75,164,588.830126,2672,2239,2223.5,393.744079,295.2,270,200.376396,226.75,271,164.406762,0
3907,93957.16667,90612.5,71045.10893,35127.2,38467,15827.50061,17704.5,13505,18323.13111,0.665588,5870,7861.333333,8182.5,1053.299514,811.6,291,1174.334194,806.75,237,1254.631785,2771,4923.833333,5237.5,1277.604855,1468.4,1478,932.58635,1143.75,1037.5,612.609378,128,137,135,10.954451,17,18,5.87367,5.5,5,3.696846,12781,17543.66667,18197.5,2952.655731,3301,2577,2692.353524,1893.75,1027.5,2414.224703,4424,5334.833333,5487.5,511.894683,433.6,231,565.174575,405.5,195.5,542.617422,523,721.5,741,109.914057,92.6,43,104.217561,94.5,60,92.928288,28,28,28,0,0,0,0,0,0,0,9086,12018.33333,12389,1576.021531,1278,596,1804.64581,1280,560.5,1790.183417,865,1285.333333,1386,251.823483,213.8,152,203.709843,175.75,105.5,215.2183,2803,3793.5,3992,495.492381,314,71,548.033302,381,102,595.150961,1063,1115.5,1056,330.352388,298.4,254,216.513972,149.25,177,114.16764,0
3826,77201,85522.5,52117.27119,25151,26762,14186.69417,12170.75,9269,8784.340589,0.551933,6932,8215.166667,8164.5,1058.102342,1033.4,605,963.049479,541.5,16,1061.024819,1392,1462.333333,1471.5,56.810797,76.8,75,45.958677,60.25,60.5,26.285294,132,134.5,134.5,11.077003,10.2,12,5.167204,7.75,7,2.986079,11481,13024.83333,12737,1982.41796,1875.4,1208,1421.145946,1288.25,878.5,1258.896441,6060,6957.333333,6994,772.589326,737.4,448,652.072312,520,220,707.781982,300,516.166667,538,137.95277,159,109,146.901327,110,75,110.815161,28,28,28,0,0,0,0,0,0,0,12148,13911.5,13583,1746.168005,1782.8,1154,1587.487543,995.25,441.5,1311.23717,2132,2424.333333,2362.5,509.485492,426,443,304.739233,370.25,273,362.980601,5103,5277.5,5153,478.201108,474,287,446.123301,319,265.5,220.004545,3229,2489.5,2535,1117.756279,744.4,822,297.385776,270.25,261,92.909903,0
4917,87205.83333,95378.5,58636.81698,29386,30480,11477.44399,10807,10016.5,4126.656354,0.71385,6888,8605,8735.5,1007.241778,907.2,433,1147.008806,754.75,276,1046.132998,1022,1449.166667,1532,212.510157,142.8,61,212.899507,157,47.5,228.194362,149,164,166.5,12.312595,15.2,15,5.540758,8,7,4.242641,15419,17975.33333,17583,2767.230649,2756.4,2088,2288.81122,1763.5,924,1812.634455,5336,6047.5,6036.5,556.178658,572.8,269,586.819137,385.75,276.5,442.710872,616,1029.333333,1077.5,214.736738,127.2,67,156.994267,129.25,66,138.682792,28,28,28,0,0,0,0,0,0,0,12026,14925.16667,15130,1862.966926,1810.8,940,2068.17932,1357,661,1748.751364,1809,2077.5,2039,253.781599,254.8,154,228.945845,144,57.5,204.004902,5492,6483.666667,6557,581.276412,524,278,671.709759,477.5,223,562.047151,2529,1929,1929.5,428.764737,243.4,257,176.375452,278.25,265.5,135.988664,0
1262,42591.33333,41501.5,32759.24517,16938.8,18051,2969.213145,3359.75,3832.5,2552.839906,0.585615,2155,3570,3831.5,694.988345,415.2,85,756.343969,436.75,16,846.866922,4022,5467.666667,5143.5,1276.219521,1274,863,1329.431269,953.5,705,902.21265,89,88.5,88,4.41588,4,3,2.44949,2,2,0.816497,7481,10602,10479,2131.613849,2078.4,1028,2386.622153,1536.75,803.5,1933.878723,1379,1846.333333,1944,234.778761,175.8,94,250.253272,166.75,37.5,283.428268,584,1367.166667,1482.5,392.159874,270.2,197,351.672717,260.5,96,395.023628,28,27.5,27.5,0.547723,0.4,0,0.547723,0.75,1,0.5,4011,6357.833333,6764.5,1158.443683,725.6,153,1305.042451,761.5,70,1403.746535,468,700,742.5,145.884886,124.6,130,94.107917,98.5,111.5,50.069951,1903,2868.333333,3024,483.766748,358.6,149,518.820104,338.25,108.5,495.591482,1153,1084.5,1025,402.068527,344.4,365,229.197077,143,150,25.442746,0
5005,114663.5,117166.5,85267.66819,44325.6,44225,8698.3081,11607,10975.5,6091.857899,0.713369,7016,9613.5,9991,1306.076835,899.6,122,1576.659221,955.25,332.5,1430.252513,2841,5213.5,5467.5,1359.256083,1544.6,1365,1043.877771,1205,1145,652.716375,146,154.833333,155.5,11.107055,10,10,5.244044,5.5,3.5,5.802298,18299,25401.33333,26353.5,4089.141361,3938.4,2537,4272.545529,3144.5,1628,3836.228139,5541,6975.833333,7130,750.644101,636.4,109,926.761728,538.5,285.5,737.578244,603,858.333333,880.5,135.76843,85.4,20,119.23632,99.25,58.5,123.389289,28,28,28,0,0,0,0,0,0,0,11578,15708.33333,16273.5,2092.10465,1522.4,198,2551.747107,1538.25,642,2200.338364,1939,2701.666667,2812.5,410.674405,318,133,449.722136,288.75,41,513.845226,5163,6380,6544,623.928521,501.4,91,762.166845,459.25,257.5,577.554254,2906,2532,2597,429.95209,253.6,191,234.607758,276.25,296.5,138.819727,0
4694,98188.66667,99453.5,71111.66002,36498,41203,7292.243859,6662.75,5325.5,7494.427102,0.680388,6899,8732.5,8901.5,1023.752851,885,393,1204.092397,809.25,334,1053.342735,1115,1500.333333,1546.5,202.295493,189.8,80,231.865694,160.25,89,161.398833,151,160.166667,158,10.245324,10.4,12,5.319774,6.5,5.5,5.567764,15691,18613.16667,18350.5,2720.128336,2684.6,1651,2336.363478,1370.25,172.5,2458.692522,5413,6514.333333,6650.5,601.021686,516,249,713.770271,483,224.5,610.912432,701,779.666667,769,110.711637,113.4,117,92.126543,103.25,116.5,31.436444,28,28,28,0,0,0,0,0,0,0,11976,14928,15123,1687.355209,1505.2,638,2025.932798,1365.25,678.5,1634.364377,1938,2391.166667,2425.5,313.974787,298.8,171,310.798488,206.5,61.5,317.574663,5460,6409,6454.5,548.817638,492.4,251,679.721855,508.75,332,458.79943,2716,2112.5,2115.5,452.158711,297.8,325,196.951009,275.25,268.5,64.178787,0
234,2590,3207.5,1421.726275,731.4,551,600.759769,488.75,479.5,304.674006,0.752412,311,300,290,87.014941,75,67,49.451997,30.25,26,9.912114,275,325.833333,301.5,74.510178,70.6,43,53.537837,48.5,36,49.615186,32,26.666667,28,5.750362,3.2,2,4.147288,5,4,3.464102,665,632,617,183.614814,160.8,123,99.066644,55.25,40.5,53.024365,247,220.5,218,63.641967,49.6,58,27.061042,16.25,12,17.745892,42,53.333333,49.5,16.045768,19.8,17,10.616026,8.75,7,8.80814,25,26.333333,26.5,0.816497,1,1,0.707107,0.75,0.5,0.957427,598,551.333333,537,173.202386,143.8,146,84.194418,46,46.5,39.268308,874,1128,1133.5,198.453017,179.6,140,162.38011,168.5,106,176.668239,2698,3287.666667,3320,367.056217,403.4,239,414.186311,292.5,185,291.747036,1515,1212.833333,1171.5,639.079155,479.6,555,305.87383,202.5,231.5,94.143507,0
3805,88356.83333,95529,63054.77061,32522.8,30352,11900.59308,16355.75,11916.5,10644.87731,0.719554,5288,7847,8315,1295.682523,870.8,324,1391.695261,979,248.5,1523.315025,784,1575,1479,586.544798,668.6,524,341.62816,407.5,401.5,252.30471,154,154.833333,156,11.214574,9.2,8,4.549725,4.5,4.5,3.872983,13791,19643.83333,20597,3257.784365,2606.4,1031,3578.385711,2999.75,1591.5,3325.490377,4324,5948.5,6280.5,830.71072,565.8,149,888.642335,609.5,162,1002.602447,378,832.333333,910.5,240.747724,167.2,117,145.798491,120,120.5,37.229021,28,28,28,0,0,0,0,0,0,0,9372,13924,14655,2313.436837,1545.2,477,2574.326067,1688.75,284.5,2917.354095,706,559.166667,645.5,341.189341,216,216,94.007978,135.75,143,36.618529,1745,1362.333333,1523,768.982098,521.6,529,77.513225,110.25,97.5,64.505168,925,618.166667,646.5,475.751791,321.6,327,121.288087,113,131,69.016906,0
2751,63755.33333,67368,44918.21535,22692.2,24144,6990.985889,6787.5,6180.5,4757.884299,0.727201,3783,5178.666667,5329,731.450249,555.4,224,850.999001,523,105,879.607867,4126,5455.666667,5076,1403.289659,1344.8,990,1233.83212,940.75,618,1085.78401,127,144.333333,152,15.616231,14.2,7,13.17953,13.25,12.5,12.526638,12893,16612.5,16277,2974.590173,2902.4,1791,2876.472632,1747.5,444.5,2875.739963,2903,3656.833333,3720,425.94808,376,144,503.73902,322,132.5,440.551927,264,573.333333,639,156.416964,95.2,47,119.128922,82.25,55,87.328403,28,28,28,0,0,0,0,0,0,0,6238,8372,8576,1142.465054,925.8,349,1343.421639,775.75,146.5,1351.169463,1699,2109.5,2121,344.121926,308.2,264,291.44502,304.25,176.5,318.614056,2376,3112.833333,3205.5,373.282422,306,192,375.64012,265.75,132.5,344.082718,1830,1896.166667,1800.5,510.824986,466,372,340.883411,224.25,265,115.73353,0
1890,38784.5,40342,26693.70149,13706.6,14436,4093.196465,5030.25,3834,2990.309836,0.583513,3239,4768,4902,804.673101,629.2,222,966.402194,575,135,925.431071,739,1120,1192.5,186.807923,101,10,204.632598,116.75,6.5,223.528335,100,98.166667,98.5,4.262237,3.4,3,2.073644,2.25,1.5,1.892969,6688,9097.333333,9108,1562.514597,1467.2,852,1712.131333,1154.25,459.5,1546.18571,2435,2896.666667,2879.5,375.530913,366.6,254,353.705103,266.75,116,314.294315,500,1418.166667,1549.5,457.6424,265.4,101,445.275533,281.75,50,493.233802,26,27.166667,27,0.752773,1,1,0,0,0,0,6573,9332.666667,9480,1575.951353,1398,691,1851.91725,1163.25,367,1702.645075,1186,1111.833333,1155.5,381.480493,293.6,251,109.047237,127,152,92.718211,2318,3685.666667,3885,684.611617,429.2,145,672.189854,475.25,157,671.08339,863,744.333333,763,313.983864,243.8,215,119.460035,72.75,74,71.992476,0
